1648877400000,46567.36000000,46577.13000000,46410.63000000,46541.38000000,330.14798000,1648879199999,15351926.40470650,13347,155.90916000,7248961.35609920,0
1648879200000,46541.38000000,46576.41000000,46477.56000000,46478.11000000,360.37661000,1648880999999,16767204.56802310,13175,173.54280000,8074099.37293600,0
1648881000000,46478.10000000,46648.73000000,46462.79000000,46632.28000000,556.60266000,1648882799999,25903738.66773450,14402,345.84772000,16092946.18662030,0
1648882800000,46632.28000000,46644.42000000,46419.38000000,46429.99000000,525.78736000,1648884599999,24465965.07291200,17658,219.92381000,10235487.10521680,0
1648884600000,46430.00000000,46594.73000000,46429.99000000,46584.49000000,419.75852000,1648886399999,19527285.23494180,15618,220.04289000,10234865.20033770,0
1648886400000,46584.49000000,46584.50000000,46511.00000000,46517.54000000,473.28341000,1648888199999,22032058.04259170,15965,194.70706000,9063581.96830060,0
1648888200000,46517.53000000,46589.64000000,46490.00000000,46551.39000000,526.24931000,1648889999999,24493468.33227120,16698,255.08910000,11871800.49199770,0
1648890000000,46551.40000000,46596.06000000,46520.21000000,46591.08000000,353.64878000,1648891799999,16466740.07556530,14350,173.61101000,8083187.41423870,0
1648891800000,46591.08000000,46734.76000000,46515.75000000,46682.50000000,756.49260000,1648893599999,35285713.30696430,18370,404.84385000,18886197.65790470,0
1648893600000,46682.50000000,46700.00000000,46553.82000000,46566.99000000,489.81542000,1648895399999,22836851.10178410,15617,204.77934000,9548038.25788060,0
1648895400000,46566.98000000,46719.49000000,46548.41000000,46719.49000000,429.27926000,1648897199999,20008742.76581380,15927,200.27434000,9335880.95025240,0
1648897200000,46719.49000000,46753.15000000,46588.98000000,46616.98000000,391.35516000,1648898999999,18261872.60850490,16816,187.91187000,8767732.32967040,0
1648899000000,46616.97000000,46663.68000000,46542.84000000,46542.84000000,391.12857000,1648900799999,18233346.27818520,15235,177.02999000,8252873.78586620,0
1648900800000,46542.84000000,46806.76000000,46225.75000000,46736.34000000,2274.46380000,1648902599999,105892857.85629310,44084,1230.84986000,57300271.90284220,0
1648902600000,46736.35000000,46880.97000000,46689.33000000,46717.49000000,1155.06406000,1648904399999,54047705.89351570,27033,558.69327000,26143173.10869390,0
1648904400000,46717.49000000,46941.11000000,46648.68000000,46857.51000000,1020.25530000,1648906199999,47754647.66889360,26153,549.19576000,25704641.39354050,0
1648906200000,46857.50000000,46937.78000000,46714.37000000,46735.11000000,632.54624000,1648907999999,29617827.53413770,21281,296.38365000,13877967.72850920,0
1648908000000,46735.10000000,46801.50000000,46639.68000000,46705.82000000,536.17775000,1648909799999,25043283.60133670,20328,280.20015000,13088482.52065770,0
1648909800000,46705.83000000,46710.50000000,46571.59000000,46617.07000000,473.89241000,1648911599999,22092750.29652040,20504,252.92015000,11790583.63454770,0
1648911600000,46617.08000000,46617.08000000,46269.55000000,46465.50000000,1260.47745000,1648913399999,58516870.14155070,37787,600.64870000,27884214.49052550,0
1648913400000,46465.50000000,46495.81000000,46130.03000000,46295.06000000,1122.69052000,1648915199999,51933994.29793030,33861,520.80078000,24089910.20757360,0
1648915200000,46295.06000000,46378.98000000,46155.00000000,46347.86000000,868.04653000,1648916999999,40188806.22835570,29387,390.18736000,18063494.58870310,0
1648917000000,46347.86000000,46425.49000000,46236.76000000,46307.06000000,534.48184000,1648918799999,24759670.61677630,23641,252.85914000,11713217.79327580,0
1648918800000,46307.06000000,46385.37000000,46252.44000000,46374.50000000,442.65565000,1648920599999,20510091.25658920,18603,236.16321000,10943822.89773360,0
1648920600000,46374.49000000,46487.01000000,46355.66000000,46359.10000000,599.84364000,1648922399999,27837846.33945390,16476,247.95960000,11507833.81991510,0
1648922400000,46359.10000000,46394.77000000,45620.00000000,45863.49000000,3221.86951000,1648924199999,148039289.02244640,63135,1452.61516000,66724067.05535580,0
1648924200000,45863.49000000,45977.75000000,45713.00000000,45831.61000000,819.15626000,1648925999999,37569696.44096360,24036,394.32816000,18084993.24345010,0
1648926000000,45831.61000000,46130.00000000,45811.03000000,46070.49000000,626.93560000,1648927799999,28834395.74958140,19023,381.01951000,17526394.04871880,0
1648927800000,46070.49000000,46252.21000000,46066.04000000,46120.24000000,640.20785000,1648929599999,29559769.97959700,15608,322.49032000,14889774.47006420,0
1648929600000,46120.25000000,46350.00000000,46026.88000000,46287.75000000,952.52898000,1648931399999,44028478.93527330,23574,488.97778000,22600695.62938160,0
1648931400000,46287.75000000,46290.71000000,46143.95000000,46181.06000000,474.28086000,1648933199999,21928671.37120840,13956,198.36189000,9170811.86593070,0
1648933200000,46181.06000000,46217.36000000,45915.68000000,45915.68000000,434.83000000,1648934999999,20041575.41396750,16743,194.63440000,8970912.78021950,0
1648935000000,45915.68000000,46317.85000000,45909.04000000,46231.00000000,396.80584000,1648936799999,18331815.58590520,16828,213.19668000,9847436.93730680,0
1648936800000,46231.00000000,46333.26000000,46113.02000000,46113.03000000,381.62597000,1648938599999,17649435.44789950,16444,175.80416000,8130802.91090200,0
1648938600000,46113.03000000,46206.50000000,46040.55000000,46110.77000000,431.88741000,1648940399999,19915891.99865270,16710,237.79338000,10965066.68637950,0
1648940400000,46110.77000000,46148.74000000,45995.40000000,46070.18000000,352.66981000,1648942199999,16249660.94292790,16444,153.14112000,7056492.17204110,0
1648942200000,46070.18000000,46071.26000000,45756.94000000,45811.00000000,732.16017000,1648943999999,33595812.97642410,22923,322.99938000,14818764.04658410,0
1648944000000,45810.99000000,46044.86000000,45774.64000000,45917.72000000,1085.82137000,1648945799999,49838726.24565740,24911,531.49695000,24390761.82992150,0
1648945800000,45917.73000000,46065.21000000,45840.37000000,46065.21000000,375.28210000,1648947599999,17253374.21144940,15459,194.42304000,8938515.57798660,0
1648947600000,46065.21000000,46065.83000000,45530.92000000,45609.96000000,1137.92470000,1648949399999,52051404.90053470,30127,486.53416000,22252890.89051360,0
